InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
10000.0;0.001;100000;BOTH;100;8403.2;10697.5
10000.0;0.001;100000;BOTH;150;8386.2;16077.1
10000.0;0.001;100000;BOTH;200;8357.7;20907.9
10000.0;0.001;100000;GREEDY;50;8465.9;5534.5
10000.0;0.001;100000;GREEDY;100;8410.9;10674.2
10000.0;0.001;100000;GREEDY;150;8372.9;16092.5
10000.0;0.001;100000;GREEDY;200;8376.3;20852.1
10000.0;0.001;100000;NORMAL;1;8841.2;113.2
10000.0;0.001;100000;REHEAT;1;8865.0;112.5
10000.0;0.001;200000;BOTH;50;8445.0;11117.6
10000.0;0.001;200000;BOTH;100;8350.6;21418.9
10000.0;0.001;200000;BOTH;150;8350.0;32274.1
10000.0;0.001;200000;BOTH;200;8325.8;42001.2
10000.0;0.001;200000;GREEDY;50;8428.8;11052.1
10000.0;0.001;200000;GREEDY;100;8386.5;22214.0
10000.0;0.001;200000;GREEDY;150;8378.9;32215.6
10000.0;0.001;200000;GREEDY;200;8337.3;42207.0
10000.0;0.001;200000;NORMAL;1;8751.4;218.8
10000.0;0.001;200000;REHEAT;1;8715.1;220.5
10000.0;0.001;400000;BOTH;50;8378.5;22215.4
10000.0;0.001;400000;BOTH;100;8361.2;42977.1
10000.0;0.001;400000;BOTH;150;8340.6;64514.4
10000.0;0.001;400000;BOTH;200;8335.7;85095.7
10000.0;0.001;400000;GREEDY;50;8401.2;22901.9
10000.0;0.001;400000;GREEDY;100;8355.2;42896.5
10000.0;0.001;400000;GREEDY;150;8343.3;64593.4
10000.0;0.001;400000;GREEDY;200;8335.5;84238.3
10000.0;0.001;400000;NORMAL;1;8695.9;432.7
10000.0;0.001;400000;REHEAT;1;8731.8;437.3
100000.0;0.001;20000;BOTH;50;8546.8;1120.3
100000.0;0.001;20000;BOTH;100;8521.3;2139.7
100000.0;0.001;20000;BOTH;150;8449.5;3211.6
100000.0;0.001;20000;BOTH;200;8421.3;4196.2
100000.0;0.001;20000;GREEDY;50;8584.9;1109.4
100000.0;0.001;20000;GREEDY;100;8495.3;2149.5
100000.0;0.001;20000;GREEDY;150;8455.5;3216.4
100000.0;0.001;20000;GREEDY;200;8411.4;4182.8
100000.0;0.001;20000;NORMAL;1;9126.9;29.4
100000.0;0.001;20000;REHEAT;1;9125.5;28.2
100000.0;0.001;100000;BOTH;50;8509.0;5528.2
100000.0;0.001;100000;BOTH;100;8467.7;10667.1
100000.0;0.001;100000;BOTH;150;8415.3;16105.1
100000.0;0.001;100000;BOTH;200;8364.7;21119.6
100000.0;0.001;100000;GREEDY;50;8459.8;5556.0
100000.0;0.001;100000;GREEDY;100;8418.3;10731.4
100000.0;0.001;100000;GREEDY;150;8395.3;16070.5
100000.0;0.001;100000;GREEDY;200;8346.8;20935.1
100000.0;0.001;100000;NORMAL;1;8828.5;111.9
100000.0;0.001;100000;REHEAT;1;8839.2;114.2
100000.0;0.001;200000;BOTH;50;8554.2;11115.4
100000.0;0.001;200000;BOTH;100;8438.5;21492.8
100000.0;0.001;200000;BOTH;150;8359.6;33468.5
100000.0;0.001;200000;BOTH;200;8369.7;42047.3
100000.0;0.001;200000;GREEDY;50;8463.0;11136.2
100000.0;0.001;200000;GREEDY;100;8399.6;21774.3
100000.0;0.001;200000;GREEDY;150;8375.7;32436.6
100000.0;0.001;200000;GREEDY;200;8345.1;42168.9
100000.0;0.001;200000;NORMAL;1;8760.3;223.9
100000.0;0.001;200000;REHEAT;1;8761.0;234.6
100000.0;0.001;400000;BOTH;50;8394.0;22327.6
100000.0;0.001;400000;BOTH;100;8395.4;43288.3
100000.0;0.001;400000;BOTH;150;8360.0;65117.0
100000.0;0.001;400000;BOTH;200;8338.2;84033.9
100000.0;0.001;400000;GREEDY;50;8375.2;22377.0
100000.0;0.001;400000;GREEDY;100;8351.7;43139.5
100000.0;0.001;400000;GREEDY;150;8333.2;64731.1
100000.0;0.001;400000;GREEDY;200;8326.0;84550.8
100000.0;0.001;400000;NORMAL;1;8697.3;435.5
100000.0;0.001;400000;REHEAT;1;8726.9;438.2
1000000.0;0.001;20000;BOTH;50;8607.8;1123.0
1000000.0;0.001;20000;BOTH;100;8496.3;2166.9
1000000.0;0.001;20000;BOTH;150;8475.1;3256.2
1000000.0;0.001;20000;BOTH;200;8416.8;4219.9
1000000.0;0.001;20000;GREEDY;50;8570.0;1146.6
1000000.0;0.001;20000;GREEDY;100;8498.2;2181.5
1000000.0;0.001;20000;GREEDY;150;8449.7;3248.4
1000000.0;0.001;20000;GREEDY;200;8425.0;4227.8
1000000.0;0.001;20000;NORMAL;1;9108.3;28.1
1000000.0;0.001;20000;REHEAT;1;9684.9;28.6
1000000.0;0.001;100000;BOTH;50;8538.2;5604.5
1000000.0;0.001;100000;BOTH;100;8463.9;10979.5
1000000.0;0.001;100000;BOTH;150;8418.4;16241.7
1000000.0;0.001;100000;BOTH;200;8402.7;21196.9
1000000.0;0.001;100000;GREEDY;50;8468.6;5593.8
1000000.0;0.001;100000;GREEDY;100;8406.8;10775.1
1000000.0;0.001;100000;GREEDY;150;8377.8;16239.4
1000000.0;0.001;100000;GREEDY;200;8365.8;21167.1
1000000.0;0.001;100000;NORMAL;1;8829.7;116.1
1000000.0;0.001;100000;REHEAT;1;9454.6;114.9
1000000.0;0.001;200000;BOTH;50;8549.2;11218.4
1000000.0;0.001;200000;BOTH;100;8457.3;21631.6
1000000.0;0.001;200000;BOTH;150;8417.7;32368.2
1000000.0;0.001;200000;BOTH;200;8380.0;42125.2
1000000.0;0.001;200000;GREEDY;50;8452.6;11171.3
1000000.0;0.001;200000;GREEDY;100;8375.4;21626.8
1000000.0;0.001;200000;GREEDY;150;8387.8;32594.0
1000000.0;0.001;200000;GREEDY;200;8344.2;42780.7
1000000.0;0.001;200000;NORMAL;1;8825.2;221.8
1000000.0;0.001;200000;REHEAT;1;9087.8;225.4
1000000.0;0.001;400000;BOTH;50;8613.0;22334.8
1000000.0;0.001;400000;BOTH;100;8440.0;43284.8
1000000.0;0.001;400000;BOTH;150;8399.9;64691.0
1000000.0;0.001;400000;BOTH;200;8347.9;84148.9
1000000.0;0.001;400000;GREEDY;50;8393.1;22452.7
1000000.0;0.001;400000;GREEDY;100;8368.6;43223.0
1000000.0;0.001;400000;GREEDY;150;8350.6;65301.1
1000000.0;0.001;400000;GREEDY;200;8333.5;84645.0
1000000.0;0.001;400000;NORMAL;1;8727.9;444.8
1000000.0;0.001;400000;REHEAT;1;8717.0;435.8
