InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
10000.0;0.001;4500;GREEDY;45;2211.6;170.6
10000.0;0.001;4500;GREEDY;60;2210.1;218.3
10000.0;0.001;4500;NORMAL;1;2340.1;3.6
10000.0;0.001;4500;REHEAT;1;2368.6;3.7
10000.0;0.001;22500;BOTH;15;2221.7;289.1
10000.0;0.001;22500;BOTH;30;2187.6;546.5
10000.0;0.001;22500;BOTH;45;2177.7;858.5
10000.0;0.001;22500;BOTH;60;2170.6;1036.7
10000.0;0.001;22500;GREEDY;15;2220.6;357.4
10000.0;0.001;22500;GREEDY;30;2197.9;551.9
10000.0;0.001;22500;GREEDY;45;2179.4;842.2
10000.0;0.001;22500;GREEDY;60;2170.4;1051.4
10000.0;0.001;22500;NORMAL;1;2290.3;21.3
10000.0;0.001;22500;REHEAT;1;2299.4;17.7
10000.0;0.001;45000;BOTH;15;2204.2;575.3
10000.0;0.001;45000;BOTH;30;2188.0;1073.4
10000.0;0.001;45000;BOTH;45;2172.1;1706.1
10000.0;0.001;45000;BOTH;60;2167.2;2135.7
10000.0;0.001;45000;GREEDY;15;2202.2;584.9
10000.0;0.001;45000;GREEDY;30;2190.4;1067.5
10000.0;0.001;45000;GREEDY;45;2176.2;1698.1
10000.0;0.001;45000;GREEDY;60;2167.5;2120.7
10000.0;0.001;45000;NORMAL;1;2293.3;34.6
10000.0;0.001;45000;REHEAT;1;2289.8;35.0
10000.0;0.001;90000;BOTH;15;2193.3;1173.0
10000.0;0.001;90000;BOTH;30;2179.9;2140.4
10000.0;0.001;90000;BOTH;45;2165.0;3588.7
10000.0;0.001;90000;BOTH;60;2158.5;4222.7
10000.0;0.001;90000;GREEDY;15;2194.5;1174.4
10000.0;0.001;90000;GREEDY;30;2175.9;2200.4
10000.0;0.001;90000;GREEDY;45;2166.9;3394.1
10000.0;0.001;90000;GREEDY;60;2164.6;4185.8
10000.0;0.001;90000;NORMAL;1;2263.5;70.9
10000.0;0.001;90000;REHEAT;1;2277.5;69.7
100000.0;0.001;4500;BOTH;15;2257.2;57.1
100000.0;0.001;4500;BOTH;30;2228.8;104.8
100000.0;0.001;4500;BOTH;45;2202.3;173.8
100000.0;0.001;4500;BOTH;60;2192.0;209.7
100000.0;0.001;4500;GREEDY;15;2254.2;56.0
100000.0;0.001;4500;GREEDY;30;2223.2;106.8
100000.0;0.001;4500;GREEDY;45;2201.5;166.9
100000.0;0.001;4500;GREEDY;60;2187.6;212.8
100000.0;0.001;4500;NORMAL;1;2373.5;3.6
100000.0;0.001;4500;REHEAT;1;2351.9;3.3
100000.0;0.001;22500;BOTH;15;2233.8;287.2
100000.0;0.001;22500;BOTH;30;2188.2;570.5
100000.0;0.001;22500;BOTH;45;2175.4;834.5
100000.0;0.001;22500;BOTH;60;2163.1;1045.8
100000.0;0.001;22500;GREEDY;15;2221.9;290.4
100000.0;0.001;22500;GREEDY;30;2188.2;557.4
100000.0;0.001;22500;GREEDY;45;2187.6;838.8
100000.0;0.001;22500;GREEDY;60;2174.0;1049.1
100000.0;0.001;22500;NORMAL;1;2293.5;17.6
100000.0;0.001;22500;REHEAT;1;2307.2;17.8
100000.0;0.001;45000;BOTH;15;2226.9;581.1
100000.0;0.001;45000;BOTH;30;2185.1;1102.0
100000.0;0.001;45000;BOTH;45;2171.3;1728.5
100000.0;0.001;45000;BOTH;60;2162.6;2106.2
100000.0;0.001;45000;GREEDY;15;2199.6;639.4
100000.0;0.001;45000;GREEDY;30;2186.5;1083.7
100000.0;0.001;45000;GREEDY;45;2175.3;1689.3
100000.0;0.001;45000;GREEDY;60;2165.9;2101.4
100000.0;0.001;45000;NORMAL;1;2288.8;38.0
100000.0;0.001;45000;REHEAT;1;2287.6;33.9
100000.0;0.001;90000;BOTH;15;2193.1;1151.5
100000.0;0.001;90000;BOTH;30;2179.5;2167.5
100000.0;0.001;90000;BOTH;45;2167.0;3373.6
100000.0;0.001;90000;BOTH;60;2156.9;4199.9
100000.0;0.001;90000;GREEDY;15;2197.2;1141.7
100000.0;0.001;90000;GREEDY;30;2179.1;2155.2
100000.0;0.001;90000;GREEDY;45;2171.7;3408.9
100000.0;0.001;90000;GREEDY;60;2161.3;4236.6
100000.0;0.001;90000;NORMAL;1;2267.2;75.8
100000.0;0.001;90000;REHEAT;1;2251.7;70.1
1000000.0;0.001;4500;BOTH;15;2229.5;57.8
1000000.0;0.001;4500;BOTH;30;2216.4;107.0
1000000.0;0.001;4500;BOTH;45;2197.6;186.0
1000000.0;0.001;4500;BOTH;60;2194.7;207.8
1000000.0;0.001;4500;GREEDY;15;2264.8;58.1
1000000.0;0.001;4500;GREEDY;30;2218.6;106.6
1000000.0;0.001;4500;GREEDY;45;2202.9;173.2
1000000.0;0.001;4500;GREEDY;60;2190.4;209.6
1000000.0;0.001;4500;NORMAL;1;2339.9;3.3
1000000.0;0.001;4500;REHEAT;1;2614.6;4.0
1000000.0;0.001;22500;BOTH;15;2218.2;294.2
1000000.0;0.001;22500;BOTH;30;2191.6;543.7
1000000.0;0.001;22500;BOTH;45;2176.5;849.9
1000000.0;0.001;22500;BOTH;60;2174.8;1607.6
1000000.0;0.001;22500;GREEDY;15;2216.0;290.3
1000000.0;0.001;22500;GREEDY;30;2197.8;534.9
1000000.0;0.001;22500;GREEDY;45;2181.2;831.8
1000000.0;0.001;22500;GREEDY;60;2173.2;1060.5
1000000.0;0.001;22500;NORMAL;1;2313.0;17.2
1000000.0;0.001;22500;REHEAT;1;2559.0;22.2
1000000.0;0.001;45000;BOTH;15;2231.3;764.0
1000000.0;0.001;45000;BOTH;30;2187.3;1342.4
1000000.0;0.001;45000;BOTH;45;2168.3;2130.2
1000000.0;0.001;45000;BOTH;60;2164.2;2672.5
1000000.0;0.001;45000;GREEDY;15;2213.0;910.8
1000000.0;0.001;45000;GREEDY;30;2181.9;1733.0
1000000.0;0.001;45000;GREEDY;45;2176.7;2602.6
1000000.0;0.001;45000;GREEDY;60;2163.2;2656.4
1000000.0;0.001;45000;NORMAL;1;2298.6;57.8
1000000.0;0.001;45000;REHEAT;1;2405.6;53.5
1000000.0;0.001;90000;BOTH;15;2203.3;1496.3
1000000.0;0.001;90000;BOTH;30;2181.6;2769.9
1000000.0;0.001;90000;BOTH;45;2165.0;4252.1
1000000.0;0.001;90000;BOTH;60;2155.9;4259.8
1000000.0;0.001;90000;GREEDY;15;2190.6;1458.4
1000000.0;0.001;90000;GREEDY;30;2180.6;2919.2
1000000.0;0.001;90000;GREEDY;45;2169.8;4343.3
1000000.0;0.001;90000;GREEDY;60;2159.1;5352.0
1000000.0;0.001;90000;NORMAL;1;2265.5;86.7
1000000.0;0.001;90000;REHEAT;1;2386.3;90.9
