InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
100000.0;0.001;60000;NORMAL;1;3103.5;46.0
100000.0;0.001;60000;REHEAT;1;3077.9;47.6
100000.0;0.001;120000;BOTH;15;3026.6;1528.9
100000.0;0.001;120000;BOTH;30;3003.5;2860.8
100000.0;0.001;120000;BOTH;45;2991.7;4375.1
100000.0;0.001;120000;BOTH;60;2988.8;5668.1
100000.0;0.001;120000;GREEDY;15;3028.7;1541.2
100000.0;0.001;120000;GREEDY;30;3007.4;2879.5
100000.0;0.001;120000;GREEDY;45;2994.9;4448.6
100000.0;0.001;120000;GREEDY;60;2995.5;5619.5
100000.0;0.001;120000;NORMAL;1;3092.7;91.8
100000.0;0.001;120000;REHEAT;1;3075.0;117.3
1000000.0;0.001;6000;BOTH;15;3074.9;83.7
1000000.0;0.001;6000;BOTH;30;3041.8;141.6
1000000.0;0.001;6000;BOTH;45;3019.1;213.2
1000000.0;0.001;6000;BOTH;60;3024.6;289.7
1000000.0;0.001;6000;GREEDY;15;3063.5;75.7
1000000.0;0.001;6000;GREEDY;30;3037.7;141.3
1000000.0;0.001;6000;GREEDY;45;3034.0;245.1
1000000.0;0.001;6000;GREEDY;60;3015.8;283.8
1000000.0;0.001;6000;NORMAL;1;3166.0;5.5
1000000.0;0.001;6000;REHEAT;1;3313.9;5.0
1000000.0;0.001;30000;BOTH;15;3054.0;389.7
1000000.0;0.001;30000;BOTH;30;3022.6;701.3
1000000.0;0.001;30000;BOTH;45;3010.7;1119.0
1000000.0;0.001;30000;BOTH;60;3003.5;1406.0
1000000.0;0.001;30000;GREEDY;15;3035.6;387.4
1000000.0;0.001;30000;GREEDY;30;3022.9;708.7
1000000.0;0.001;30000;GREEDY;45;3010.5;1097.9
1000000.0;0.001;30000;GREEDY;60;3006.7;1398.9
1000000.0;0.001;30000;NORMAL;1;3112.5;24.2
1000000.0;0.001;30000;REHEAT;1;3124.3;23.7
1000000.0;0.001;60000;BOTH;15;3038.4;764.4
1000000.0;0.001;60000;BOTH;30;3009.1;1421.2
1000000.0;0.001;60000;BOTH;45;3003.2;2193.1
1000000.0;0.001;60000;BOTH;60;2991.5;2856.4
1000000.0;0.001;60000;GREEDY;15;3032.6;785.1
1000000.0;0.001;60000;GREEDY;30;3011.5;1419.6
1000000.0;0.001;60000;GREEDY;45;3001.3;2197.2
1000000.0;0.001;60000;GREEDY;60;3004.3;2824.2
1000000.0;0.001;60000;NORMAL;1;3104.3;47.1
1000000.0;0.001;60000;REHEAT;1;3177.2;47.9
1000000.0;0.001;120000;BOTH;15;3037.7;1592.9
1000000.0;0.001;120000;BOTH;30;3012.6;2867.7
1000000.0;0.001;120000;BOTH;45;2999.4;4492.6
1000000.0;0.001;120000;BOTH;60;2986.7;5680.6
1000000.0;0.001;120000;GREEDY;15;3022.9;1579.7
1000000.0;0.001;120000;GREEDY;30;3003.5;2901.5
1000000.0;0.001;120000;GREEDY;45;3000.5;4463.0
1000000.0;0.001;120000;GREEDY;60;2992.9;5699.8
1000000.0;0.001;120000;NORMAL;1;3085.1;93.7
1000000.0;0.001;120000;REHEAT;1;3298.0;100.4
