InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Mean_Cmax;Mean_Duration_ms
1000000.0;0.001;100000;BOTH;50;4493.1;4530.4
1000000.0;0.001;100000;BOTH;75;4453.2;6688.0
1000000.0;0.001;100000;BOTH;100;4451.9;8604.3
1000000.0;0.001;100000;GREEDY;25;4498.8;2361.7
1000000.0;0.001;100000;GREEDY;50;4478.3;4461.5
1000000.0;0.001;100000;GREEDY;75;4451.1;6725.3
1000000.0;0.001;100000;GREEDY;100;4451.3;8674.2
1000000.0;0.001;100000;NORMAL;1;4670.8;86.3
1000000.0;0.001;100000;REHEAT;1;4880.6;111.3
1000000.0;0.001;200000;BOTH;25;4508.4;4767.8
1000000.0;0.001;200000;BOTH;50;4475.7;8949.5
1000000.0;0.001;200000;BOTH;75;4456.5;13987.2
1000000.0;0.001;200000;BOTH;100;4442.2;17298.4
1000000.0;0.001;200000;GREEDY;25;4484.8;4744.4
1000000.0;0.001;200000;GREEDY;50;4469.0;8984.3
1000000.0;0.001;200000;GREEDY;75;4448.8;13355.8
1000000.0;0.001;200000;GREEDY;100;4431.3;17493.7
1000000.0;0.001;200000;NORMAL;1;4606.4;172.3
1000000.0;0.001;200000;REHEAT;1;4961.5;176.4
